,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume
,AAPL,AMZN,GOOGL,TSLA,^GSPC,^IXIC,AAPL,AMZN,GOOGL,TSLA,^GSPC,^IXIC,AAPL,AMZN,GOOGL,TSLA,^GSPC,^IXIC,AAPL,AMZN,GOOGL,TSLA,^GSPC,^IXIC,AAPL,AMZN,GOOGL,TSLA,^GSPC,^IXIC,AAPL,AMZN,GOOGL,TSLA,^GSPC,^IXIC
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02,145.511962890625,92.12999725341797,92.0,190.89999389648438,3981.35009765625,11462.98046875,145.91000366210938,92.12999725341797,92.0,190.89999389648438,3981.35009765625,11462.98046875,146.7100067138672,92.2300033569336,92.27999877929688,193.75,3990.840087890625,11487.58984375,143.89999389648438,90.38999938964844,89.58999633789062,186.00999450683594,3928.159912109375,11273.6103515625,144.3800048828125,91.41000366210938,89.66000366210938,186.74000549316406,3938.679931640625,11273.76953125,52238100,55509400,32204400,181500700,4244900000,5313760000
2023-03-03,150.6179962158203,94.9000015258789,93.6500015258789,197.7899932861328,4045.639892578125,11689.009765625,151.02999877929688,94.9000015258789,93.6500015258789,197.7899932861328,4045.639892578125,11689.009765625,151.11000061035156,94.94000244140625,93.7300033569336,200.47999572753906,4048.2900390625,11699.6298828125,147.3300018310547,92.66000366210938,92.44999694824219,192.8800048828125,3995.169921875,11514.740234375,148.0399932861328,92.73999786376953,92.4800033569336,194.8000030517578,3998.02001953125,11524.650390625,70732300,55759600,35160100,154193300,4084730000,5102210000
2023-03-06,153.4103546142578,93.75,95.12999725341797,193.80999755859375,4048.419921875,11675.740234375,153.8300018310547,93.75,95.12999725341797,193.80999755859375,4048.419921875,11675.740234375,156.3000030517578,96.55000305175781,95.97000122070312,198.60000610351562,4078.489990234375,11827.919921875,153.4600067138672,93.73999786376953,94.0,192.3000030517578,4044.610107421875,11667.48046875,153.7899932861328,95.19000244140625,94.0199966430664,198.5399932861328,4055.14990234375,11736.8701171875,87558000,52112400,32639300,128100100,4000870000,4982880000
2023-03-07,151.1864471435547,93.55000305175781,93.86000061035156,187.7100067138672,3986.3701171875,11530.330078125,151.60000610351562,93.55000305175781,93.86000061035156,187.7100067138672,3986.3701171875,11530.330078125,154.02999877929688,95.08999633789062,95.66999816894531,194.1999969482422,4050.0,11705.9599609375,151.1300048828125,92.77999877929688,93.52999877929688,186.10000610351562,3980.31005859375,11512.0302734375,153.6999969482422,94.05999755859375,94.9800033569336,191.3800048828125,4048.260009765625,11670.98046875,56182000,49100700,27835500,148125800,3922500000,5422820000
2023-03-08,152.45297241210938,93.91999816894531,94.25,182.0,3992.010009765625,11576.0,152.8699951171875,93.91999816894531,94.25,182.0,3992.010009765625,11576.0,153.47000122070312,94.16999816894531,95.95999908447266,186.5,4000.409912109375,11601.23046875,151.8300018310547,92.18000030517578,94.0,180.0,3969.760009765625,11487.75,152.80999755859375,93.5999984741211,94.12000274658203,185.0399932861328,3987.550048828125,11553.08984375,47204800,44899100,34103300,151897800,3535570000,5085970000
2023-03-09,150.17918395996094,92.25,92.31999969482422,172.9199981689453,3918.320068359375,11338.349609375,150.58999633789062,92.25,92.31999969482422,172.9199981689453,3918.320068359375,11338.349609375,154.5399932861328,96.20999908447266,95.52999877929688,185.17999267578125,4017.81005859375,11667.1201171875,150.22999572753906,92.18000030517578,91.9000015258789,172.50999450683594,3908.699951171875,11319.98046875,153.55999755859375,93.68000030517578,94.05000305175781,180.25,3998.659912109375,11578.3095703125,53833600,56218700,28813500,170023800,4445260000,5061790000
2023-03-10,148.0948944091797,90.7300033569336,90.62999725341797,173.44000244140625,3861.590087890625,11138.8896484375,148.5,90.7300033569336,90.62999725341797,173.44000244140625,3861.590087890625,11138.8896484375,150.94000244140625,93.56999969482422,92.79000091552734,178.2899932861328,3934.050048828125,11373.8095703125,147.61000061035156,90.25,90.4000015258789,168.44000244140625,3846.320068359375,11093.8603515625,150.2100067138672,92.66999816894531,92.16999816894531,175.1300048828125,3912.77001953125,11325.3603515625,68572400,69827500,35941000,191488900,5518190000,6193500000
2023-03-13,150.0595245361328,92.43000030517578,91.11000061035156,174.47999572753906,3855.760009765625,11188.83984375,150.47000122070312,92.43000030517578,91.11000061035156,174.47999572753906,3855.760009765625,11188.83984375,153.13999938964844,94.0199966430664,92.56999969482422,177.35000610351562,3905.050048828125,11326.73046875,147.6999969482422,88.12000274658203,89.41999816894531,163.91000366210938,3808.860107421875,10982.7998046875,147.80999755859375,89.97000122070312,90.08999633789062,167.4600067138672,3835.1201171875,11041.4599609375,84457100,72397100,37335600,167790300,6558020000,6201490000
2023-03-14,152.17373657226562,94.87999725341797,93.97000122070312,183.25999450683594,3919.2900390625,11428.150390625,152.58999633789062,94.87999725341797,93.97000122070312,183.25999450683594,3919.2900390625,11428.150390625,153.39999389648438,95.06999969482422,94.36000061035156,183.8000030517578,3937.2900390625,11467.01953125,150.10000610351562,92.70999908447266,92.44000244140625,177.13999938964844,3873.6298828125,11284.9296875,151.27999877929688,93.83000183105469,92.55999755859375,177.30999755859375,3894.010009765625,11357.73046875,73695900,60912700,36050200,143717900,5665870000,5533120000
2023-03-15,152.57266235351562,96.19999694824219,96.11000061035156,180.4499969482422,3891.929931640625,11434.0498046875,152.99000549316406,96.19999694824219,96.11000061035156,180.4499969482422,3891.929931640625,11434.0498046875,153.25,96.66999816894531,96.93000030517578,182.33999633789062,3894.260009765625,11447.900390625,149.9199981689453,93.06999969482422,92.63999938964844,176.02999877929688,3838.239990234375,11238.4404296875,151.19000244140625,93.22000122070312,93.22000122070312,180.8000030517578,3876.739990234375,11291.169921875,77167900,70731800,50622100,145995600,6594010000,5912430000
2023-03-16,155.4248504638672,100.04000091552734,100.31999969482422,184.1300048828125,3960.280029296875,11717.2802734375,155.85000610351562,100.04000091552734,100.31999969482422,184.1300048828125,3960.280029296875,11717.2802734375,156.4600067138672,100.98999786376953,101.19000244140625,185.80999755859375,3964.4599609375,11733.7998046875,151.63999938964844,95.61000061035156,95.5,178.83999633789062,3864.110107421875,11365.490234375,152.16000366210938,95.75,96.19999694824219,180.3699951171875,3878.929931640625,11384.8701171875,76161100,84446900,65492000,121136800,5695790000,5498920000
2023-03-17,154.57716369628906,98.94999694824219,101.62000274658203,180.1300048828125,3916.639892578125,11630.509765625,155.0,98.94999694824219,101.62000274658203,180.1300048828125,3916.639892578125,11630.509765625,156.74000549316406,100.66000366210938,102.83999633789062,186.22000122070312,3958.909912109375,11773.1103515625,154.27999877929688,97.45999908447266,100.0999984741211,177.3300018310547,3901.27001953125,11562.6298828125,156.0800018310547,99.79000091552734,100.26000213623047,184.52000427246094,3958.68994140625,11696.33984375,98944600,87300200,61028500,133197100,9354280000,7903090000
2023-03-20,156.97061157226562,97.70999908447266,101.22000122070312,183.25,3951.570068359375,11675.5400390625,157.39999389648438,97.70999908447266,101.22000122070312,183.25,3951.570068359375,11675.5400390625,157.82000732421875,98.4800033569336,101.75,186.44000244140625,3956.6201171875,11695.5498046875,154.14999389648438,95.69999694824219,99.87000274658203,176.35000610351562,3916.889892578125,11550.6904296875,155.07000732421875,98.41000366210938,100.12000274658203,178.0800018310547,3917.469970703125,11614.3896484375,73641400,62388900,32960400,129684400,5347140000,4970630000
2023-03-21,158.84547424316406,100.61000061035156,104.91999816894531,197.5800018310547,4002.8701171875,11860.1103515625,159.27999877929688,100.61000061035156,104.91999816894531,197.5800018310547,4002.8701171875,11860.1103515625,159.39999389648438,100.8499984741211,105.0999984741211,198.0,4009.080078125,11879.16015625,156.5399932861328,98.0,101.22000122070312,188.0399932861328,3971.18994140625,11724.91015625,157.32000732421875,98.13999938964844,101.25,188.27999877929688,3975.889892578125,11764.7900390625,73938300,58597300,42110300,153391400,4920240000,4829870000
2023-03-22,157.39944458007812,98.69999694824219,103.37000274658203,191.14999389648438,3936.969970703125,11669.9599609375,157.8300018310547,98.69999694824219,103.37000274658203,191.14999389648438,3936.969970703125,11669.9599609375,162.13999938964844,102.0999984741211,106.58999633789062,200.66000366210938,4039.489990234375,12013.990234375,157.80999755859375,98.61000061035156,103.33000183105469,190.9499969482422,3936.169921875,11666.849609375,159.3000030517578,100.44999694824219,104.2699966430664,199.3000030517578,4002.0400390625,11857.5,75701800,57475400,43427400,150376400,4533010000,4981590000
2023-03-23,158.49642944335938,98.70999908447266,105.5999984741211,192.22000122070312,3948.719970703125,11787.400390625,158.92999267578125,98.70999908447266,105.5999984741211,192.22000122070312,3948.719970703125,11787.400390625,161.5500030517578,101.05999755859375,106.30000305175781,199.30999755859375,4007.659912109375,11962.6904296875,157.67999267578125,97.62000274658203,104.45999908447266,188.64999389648438,3919.050048828125,11684.51953125,158.8300018310547,100.43000030517578,105.05999755859375,195.25999450683594,3959.2099609375,11811.3203125,67622100,57559300,40797800,144193900,4991600000,4917460000
2023-03-24,159.81285095214844,98.12999725341797,105.44000244140625,190.41000366210938,3970.989990234375,11823.9599609375,160.25,98.12999725341797,105.44000244140625,190.41000366210938,3970.989990234375,11823.9599609375,160.33999633789062,98.30000305175781,105.48999786376953,192.36000061035156,3972.739990234375,11826.23046875,157.85000610351562,96.4000015258789,103.83999633789062,187.14999389648438,3909.159912109375,11670.669921875,158.86000061035156,98.06999969482422,104.98999786376953,191.64999389648438,3939.2099609375,11747.6201171875,59196500,56095400,30393300,116312400,4583970000,4363650000
2023-03-27,157.8482208251953,98.04000091552734,102.45999908447266,191.80999755859375,3977.530029296875,11768.83984375,158.27999877929688,98.04000091552734,102.45999908447266,191.80999755859375,3977.530029296875,11768.83984375,160.77000427246094,99.33999633789062,104.76000213623047,197.38999938964844,4003.830078125,11903.2099609375,157.8699951171875,97.08000183105469,101.93000030517578,189.94000244140625,3970.489990234375,11739.0498046875,159.94000244140625,99.06999969482422,104.62000274658203,194.4199981689453,3982.929931640625,11868.5400390625,52390300,46721300,31120900,120851600,4233540000,4330320000
2023-03-28,157.2199249267578,97.23999786376953,101.02999877929688,189.19000244140625,3971.27001953125,11716.080078125,157.64999389648438,97.23999786376953,101.02999877929688,189.19000244140625,3971.27001953125,11716.080078125,158.49000549316406,98.44000244140625,102.44999694824219,192.35000610351562,3979.199951171875,11752.759765625,155.97999572753906,96.29000091552734,99.73999786376953,185.42999267578125,3951.530029296875,11635.0302734375,157.97000122070312,98.11000061035156,102.44000244140625,192.0,3974.1298828125,11752.759765625,45992200,38720100,32057900,98654600,4014600000,4036910000
2023-03-29,160.33143615722656,100.25,101.38999938964844,193.8800048828125,4027.81005859375,11926.240234375,160.77000427246094,100.25,101.38999938964844,193.8800048828125,4027.81005859375,11926.240234375,161.0500030517578,100.41999816894531,102.48999786376953,195.2899932861328,4030.590087890625,11941.599609375,159.35000610351562,98.55999755859375,100.6500015258789,189.44000244140625,3999.530029296875,11823.349609375,159.3699951171875,98.69000244140625,102.27999877929688,193.1300048828125,3999.530029296875,11855.58984375,51305700,49783300,28779600,123660000,4145250000,4493540000
2023-03-30,161.91709899902344,102.0,100.88999938964844,195.27999877929688,4050.830078125,12013.4697265625,162.36000061035156,102.0,100.88999938964844,195.27999877929688,4050.830078125,12013.4697265625,162.47000122070312,103.04000091552734,101.16000366210938,197.3300018310547,4057.85009765625,12044.7900390625,161.27000427246094,101.01000213623047,99.77999877929688,194.4199981689453,4032.10009765625,11953.3701171875,161.52999877929688,101.55000305175781,100.91000366210938,195.5800018310547,4046.739990234375,12010.4501953125,49501700,53633400,33086200,110252200,3930860000,4738880000
2023-03-31,164.4501495361328,103.29000091552734,103.7300033569336,207.4600067138672,4109.31005859375,12221.91015625,164.89999389648438,103.29000091552734,103.7300033569336,207.4600067138672,4109.31005859375,12221.91015625,165.0,103.48999786376953,103.88999938964844,207.7899932861328,4110.75,12227.9296875,161.91000366210938,101.94999694824219,101.04000091552734,197.1999969482422,4056.179931640625,12030.4404296875,162.44000244140625,102.16000366210938,101.30000305175781,197.52999877929688,4056.179931640625,12031.5400390625,68749800,56750300,36863400,170222100,4525120000,5521150000
2023-04-03,165.71669006347656,102.41000366210938,104.36000061035156,194.77000427246094,4124.509765625,12189.4501953125,166.1699981689453,102.41000366210938,104.36000061035156,194.77000427246094,4124.509765625,12189.4501953125,166.2899932861328,103.29000091552734,104.52999877929688,202.69000244140625,4127.66015625,12196.33984375,164.22000122070312,101.43000030517578,101.93000030517578,192.1999969482422,4098.7900390625,12086.51953125,164.27000427246094,102.30000305175781,102.38999938964844,199.91000366210938,4102.2001953125,12146.08984375,56976200,41135700,25035400,169545900,4234700000,4816440000
2023-04-04,165.1781768798828,103.94999694824219,104.72000122070312,192.5800018310547,4100.60009765625,12126.330078125,165.6300048828125,103.94999694824219,104.72000122070312,192.5800018310547,4100.60009765625,12126.330078125,166.83999633789062,104.19999694824219,105.58000183105469,198.74000549316406,4133.1298828125,12224.6796875,165.11000061035156,102.11000061035156,104.04000091552734,190.32000732421875,4086.8701171875,12081.8095703125,166.60000610351562,102.75,104.33000183105469,197.32000732421875,4128.02978515625,12208.490234375,46278300,48662500,24420100,126463800,4227800000,4298760000
2023-04-05,163.31326293945312,101.0999984741211,104.47000122070312,185.52000427246094,4090.3798828125,11996.8603515625,163.75999450683594,101.0999984741211,104.47000122070312,185.52000427246094,4090.3798828125,11996.8603515625,165.0500030517578,103.91000366210938,106.0999984741211,190.67999267578125,4099.68994140625,12086.75,161.8000030517578,100.75,103.66000366210938,183.75999450683594,4072.56005859375,11931.849609375,164.74000549316406,103.91000366210938,105.77999877929688,190.52000427246094,4094.5,12081.759765625,51511700,45175400,28290500,133882500,3968020000,4378590000
2023-04-06,164.2108154296875,102.05999755859375,108.41999816894531,185.05999755859375,4105.02001953125,12087.9599609375,164.66000366210938,102.05999755859375,108.41999816894531,185.05999755859375,4105.02001953125,12087.9599609375,164.9600067138672,102.37999725341797,109.16999816894531,186.38999938964844,4107.31982421875,12098.5,162.0,99.80000305175781,104.33000183105469,179.74000549316406,4069.840087890625,11898.3603515625,162.42999267578125,100.75,105.26000213623047,183.0800018310547,4081.14990234375,11939.080078125,45390100,43808000,48711500,123857900,3486690000,3862800000
2023-04-10,161.58798217773438,102.16999816894531,106.44000244140625,184.50999450683594,4109.10986328125,12084.3603515625,162.02999877929688,102.16999816894531,106.44000244140625,184.50999450683594,4109.10986328125,12084.3603515625,162.02999877929688,102.19999694824219,107.58999633789062,185.10000610351562,4109.5,12084.9501953125,160.0800018310547,99.56999969482422,105.12000274658203,176.11000061035156,4072.550048828125,11924.2001953125,161.4199981689453,100.95999908447266,106.9800033569336,179.94000244140625,4085.199951171875,11975.1298828125,47716900,37261200,27067400,142154600,3423650000,4334070000
2023-04-11,160.36134338378906,99.91999816894531,105.3499984741211,186.7899932861328,4108.93994140625,12031.8798828125,160.8000030517578,99.91999816894531,105.3499984741211,186.7899932861328,4108.93994140625,12031.8798828125,162.36000061035156,101.0,106.7300033569336,189.19000244140625,4124.259765625,12091.26953125,160.50999450683594,99.01000213623047,104.68000030517578,185.64999389648438,4102.60986328125,12011.400390625,162.35000610351562,100.80000305175781,106.55000305175781,186.69000244140625,4110.2900390625,12080.240234375,47644200,60417800,26311800,115770900,3665830000,4676960000
2023-04-12,159.6632537841797,97.83000183105469,104.63999938964844,180.5399932861328,4091.949951171875,11929.33984375,160.10000610351562,97.83000183105469,104.63999938964844,180.5399932861328,4091.949951171875,11929.33984375,162.05999755859375,100.51000213623047,106.75,191.5800018310547,4134.3701171875,12134.5,159.77999877929688,97.70999908447266,104.33999633789062,180.30999755859375,4086.93994140625,11916.5400390625,161.22000122070312,100.4000015258789,106.58000183105469,190.74000549316406,4121.72021484375,12110.8701171875,50133100,56735000,24370300,150256300,3633120000,4909770000
2023-04-13,165.1083526611328,102.4000015258789,107.43000030517578,185.89999389648438,4146.22021484375,12166.26953125,165.55999755859375,102.4000015258789,107.43000030517578,185.89999389648438,4146.22021484375,12166.26953125,165.8000030517578,102.56999969482422,107.48999786376953,186.5,4150.259765625,12178.7998046875,161.4199981689453,98.70999908447266,105.83999633789062,180.94000244140625,4099.39990234375,11995.9404296875,161.6300048828125,98.94999694824219,105.83999633789062,182.9600067138672,4100.0400390625,11997.419921875,68445600,67925100,24843600,112933000,3596590000,4942990000
2023-04-14,164.7593231201172,102.51000213623047,108.87000274658203,185.0,4137.64013671875,12123.4697265625,165.2100067138672,102.51000213623047,108.87000274658203,185.0,4137.64013671875,12123.4697265625,166.32000732421875,103.19999694824219,108.94000244140625,186.27999877929688,4163.18994140625,12205.7197265625,163.82000732421875,101.11000061035156,106.83999633789062,182.00999450683594,4113.2001953125,12026.5498046875,164.58999633789062,102.06999969482422,106.88999938964844,183.9499969482422,4140.10986328125,12117.91015625,49386500,51450500,26578000,96438700,3575690000,4655740000
2023-04-17,164.7792510986328,102.73999786376953,105.97000122070312,187.0399932861328,4151.31982421875,12157.7197265625,165.22999572753906,102.73999786376953,105.97000122070312,187.0399932861328,4151.31982421875,12157.7197265625,165.38999938964844,103.7300033569336,106.16000366210938,189.69000244140625,4151.72021484375,12159.01953125,164.02999877929688,101.58999633789062,104.5199966430664,182.69000244140625,4123.18017578125,12064.099609375,165.08999633789062,103.16000366210938,104.66000366210938,186.32000732421875,4137.169921875,12108.23046875,41516200,39919500,37571200,116662200,3611180000,4823180000
2023-04-18,166.01588439941406,102.30000305175781,104.5,184.30999755859375,4154.8701171875,12153.41015625,166.47000122070312,102.30000305175781,104.5,184.30999755859375,4154.8701171875,12153.41015625,167.41000366210938,104.19999694824219,106.54000091552734,187.69000244140625,4169.47998046875,12245.4296875,165.64999389648438,101.5199966430664,104.06999969482422,183.5800018310547,4140.35986328125,12110.23046875,166.10000610351562,103.94999694824219,106.48999786376953,187.14999389648438,4164.259765625,12234.5595703125,49923000,39790500,26596400,92067000,3536640000,4851810000
2023-04-19,167.1727294921875,104.30000305175781,104.18000030517578,180.58999633789062,4154.52001953125,12157.23046875,167.6300048828125,104.30000305175781,104.18000030517578,180.58999633789062,4154.52001953125,12157.23046875,168.16000366210938,105.12000274658203,104.9800033569336,183.5,4162.56982421875,12191.099609375,165.5399932861328,101.38999938964844,103.06999969482422,177.64999389648438,4134.490234375,12060.169921875,165.8000030517578,101.58000183105469,103.58000183105469,179.10000610351562,4139.330078125,12063.6796875,47720200,58398900,20905700,125732700,3572560000,4972700000
2023-04-20,166.19537353515625,103.80999755859375,105.29000091552734,162.99000549316406,4129.7900390625,12059.5595703125,166.64999389648438,103.80999755859375,105.29000091552734,162.99000549316406,4129.7900390625,12059.5595703125,167.8699951171875,105.25,106.25,169.6999969482422,4148.56982421875,12155.9599609375,165.55999755859375,103.20999908447266,103.87000274658203,160.55999755859375,4114.56982421875,12011.9501953125,166.08999633789062,103.52999877929688,103.91000366210938,166.1699981689453,4130.47998046875,12039.080078125,52456400,57696900,27820800,210970800,3772080000,4590530000
2023-04-21,164.56983947753906,106.95999908447266,105.41000366210938,165.0800018310547,4133.52001953125,12072.4599609375,165.02000427246094,106.95999908447266,105.41000366210938,165.0800018310547,4133.52001953125,12072.4599609375,166.4499969482422,108.1500015258789,106.0,166.0,4138.02001953125,12097.150390625,164.49000549316406,105.08000183105469,104.77999877929688,161.32000732421875,4113.85986328125,11986.8203125,165.0500030517578,106.0999984741211,105.47000122070312,164.8000030517578,4132.14013671875,12046.0302734375,58337300,86774200,25800100,123539000,3611750000,4868050000
2023-04-24,164.8789825439453,106.20999908447266,105.97000122070312,162.5500030517578,4137.0400390625,12037.2001953125,165.3300018310547,106.20999908447266,105.97000122070312,162.5500030517578,4137.0400390625,12037.2001953125,165.60000610351562,109.2300033569336,106.62999725341797,165.64999389648438,4142.41015625,12103.580078125,163.88999938964844,105.06999969482422,104.69999694824219,158.61000061035156,4117.77001953125,11960.2998046875,165.0,107.66000366210938,105.48999786376953,164.64999389648438,4132.06982421875,12053.4697265625,41949600,69575600,23542800,140006600,3290940000,4854050000
2023-04-25,163.3232421875,102.56999969482422,103.8499984741211,160.6699981689453,4071.6298828125,11799.16015625,163.77000427246094,102.56999969482422,103.8499984741211,160.6699981689453,4071.6298828125,11799.16015625,166.30999755859375,105.44999694824219,106.69000244140625,163.47000122070312,4126.43017578125,11990.4599609375,163.72999572753906,102.44999694824219,103.83999633789062,158.75,4071.3798828125,11798.76953125,165.19000244140625,104.91000366210938,105.83000183105469,159.82000732421875,4126.43017578125,11968.8095703125,48714100,65026800,46664100,121999300,3978640000,4806020000
2023-04-26,163.31326293945312,104.9800033569336,103.70999908447266,153.75,4055.989990234375,11854.349609375,163.75999450683594,104.9800033569336,103.70999908447266,153.75,4055.989990234375,11854.349609375,165.27999877929688,106.62000274658203,106.3499984741211,160.6699981689453,4089.669921875,11967.990234375,162.8000030517578,104.0999984741211,102.62999725341797,153.13999938964844,4049.35009765625,11833.0703125,163.05999755859375,105.04000091552734,104.91999816894531,160.2899932861328,4087.780029296875,11913.23046875,45498800,73803800,53347600,153364100,3837030000,5281970000
2023-04-27,167.95059204101562,109.81999969482422,107.58999633789062,160.19000244140625,4135.35009765625,12142.240234375,168.41000366210938,109.81999969482422,107.58999633789062,160.19000244140625,4135.35009765625,12142.240234375,168.55999755859375,110.86000061035156,108.37000274658203,160.47999572753906,4138.240234375,12154.009765625,165.19000244140625,106.80000305175781,103.54000091552734,152.3699951171875,4075.2900390625,11950.919921875,165.19000244140625,108.16000366210938,104.44999694824219,152.63999938964844,4075.2900390625,11972.150390625,64902300,149961200,50089200,127015200,3750550000,5253710000
2023-04-28,169.2171173095703,105.44999694824219,107.33999633789062,164.30999755859375,4169.47998046875,12226.580078125,169.67999267578125,105.44999694824219,107.33999633789062,164.30999755859375,4169.47998046875,12226.580078125,169.85000610351562,109.4800033569336,107.3499984741211,165.0,4170.06005859375,12227.7197265625,167.8800048828125,104.33000183105469,105.08999633789062,157.32000732421875,4127.18017578125,12082.5703125,168.49000549316406,107.7300033569336,107.04000091552734,160.89999389648438,4129.6298828125,12117.5400390625,55209200,130565000,36139800,122515800,4087800000,5331380000
2023-05-01,169.1273651123047,102.05000305175781,107.19999694824219,161.8300018310547,4167.8701171875,12212.599609375,169.58999633789062,102.05000305175781,107.19999694824219,161.8300018310547,4167.8701171875,12212.599609375,170.4499969482422,105.2300033569336,107.98999786376953,163.27999877929688,4186.919921875,12261.3203125,168.63999938964844,101.81999969482422,106.81999969482422,158.8300018310547,4164.1201171875,12181.080078125,169.27999877929688,104.94999694824219,106.83999633789062,163.1699981689453,4166.7900390625,12210.0498046875,52472900,74728100,26681700,109015000,3321370000,5168430000
2023-05-02,168.08021545410156,103.62999725341797,105.31999969482422,160.30999755859375,4119.580078125,12080.509765625,168.5399932861328,103.62999725341797,105.31999969482422,160.30999755859375,4119.580078125,12080.509765625,170.35000610351562,103.9000015258789,107.19999694824219,165.49000549316406,4164.10009765625,12206.580078125,167.5399932861328,101.1500015258789,103.70999908447266,158.92999267578125,4089.719970703125,12015.23046875,170.08999633789062,101.47000122070312,107.13999938964844,161.8800048828125,4164.10009765625,12198.01953125,48425700,73469400,30997200,128259700,4486130000,5501410000
2023-05-03,166.99319458007812,103.6500015258789,105.41000366210938,160.61000061035156,4090.75,12025.330078125,167.4499969482422,103.6500015258789,105.41000366210938,160.61000061035156,4090.75,12025.330078125,170.9199981689453,105.95999908447266,107.48999786376953,165.0,4148.2998046875,12212.5498046875,167.16000366210938,103.27999877929688,104.95999908447266,159.91000366210938,4088.860107421875,12022.4599609375,169.5,103.73999786376953,105.52999877929688,160.00999450683594,4122.25,12097.0400390625,65136000,65051900,21795400,119728000,4246510000,5782160000
2023-05-04,165.3377227783203,104.0,104.69000244140625,161.1999969482422,4061.219970703125,11966.400390625,165.7899932861328,104.0,104.69000244140625,161.1999969482422,4061.219970703125,11966.400390625,167.0399932861328,105.38999938964844,105.5999984741211,162.9499969482422,4082.610107421875,12033.150390625,164.30999755859375,103.30999755859375,103.97000122070312,159.64999389648438,4048.280029296875,11925.3701171875,164.88999938964844,104.04000091552734,105.48999786376953,162.7100067138672,4082.550048828125,11997.33984375,81235400,45345500,23419500,95108500,4920090000,4745780000
2023-05-05,173.0965118408203,105.66000366210938,105.56999969482422,170.05999755859375,4136.25,12235.41015625,173.57000732421875,105.66000366210938,105.56999969482422,170.05999755859375,4136.25,12235.41015625,174.3000030517578,105.76000213623047,105.87999725341797,170.7899932861328,4147.02001953125,12264.830078125,170.75999450683594,103.55000305175781,104.11000061035156,163.50999450683594,4084.72998046875,12065.7197265625,170.97999572753906,104.2699966430664,104.81999969482422,163.97000122070312,4084.72998046875,12073.0302734375,113316400,56912900,26625100,107440900,4186270000,4574790000
2023-05-08,173.0266876220703,105.83000183105469,107.7699966430664,171.7899932861328,4138.1201171875,12256.919921875,173.5,105.83000183105469,107.7699966430664,171.7899932861328,4138.1201171875,12256.919921875,173.85000610351562,106.0999984741211,107.95999908447266,173.8000030517578,4142.2998046875,12264.990234375,172.11000061035156,104.69999694824219,105.16000366210938,169.19000244140625,4123.81005859375,12178.259765625,172.47999572753906,105.04000091552734,105.18000030517578,173.72000122070312,4136.97998046875,12231.6796875,55962800,49430900,26511400,112249400,3641640000,4216360000
2023-05-09,171.30142211914062,106.62000274658203,107.3499984741211,169.14999389648438,4119.169921875,12179.5498046875,171.77000427246094,106.62000274658203,107.3499984741211,169.14999389648438,4119.169921875,12179.5498046875,173.5399932861328,106.79000091552734,110.1500015258789,169.82000732421875,4130.35009765625,12216.1298828125,171.60000610351562,105.16000366210938,107.19000244140625,166.55999755859375,4116.64990234375,12174.0595703125,173.0500030517578,105.4800033569336,108.38999938964844,168.9499969482422,4124.25,12195.7802734375,45326900,44089400,36360100,88965000,3810140000,4126780000
2023-05-10,173.08653259277344,110.19000244140625,111.75,168.5399932861328,4137.64013671875,12306.4404296875,173.55999755859375,110.19000244140625,111.75,168.5399932861328,4137.64013671875,12306.4404296875,174.02999877929688,110.66999816894531,112.94000244140625,174.42999267578125,4154.27978515625,12337.6904296875,171.89999389648438,108.05000305175781,107.93000030517578,166.67999267578125,4098.919921875,12180.8603515625,173.02000427246094,108.0999984741211,107.97000122070312,172.5500030517578,4143.740234375,12286.66015625,53724500,78627600,63153400,119840700,4057160000,4948260000
2023-05-11,173.27601623535156,112.18000030517578,116.56999969482422,172.0800018310547,4130.6201171875,12328.509765625,173.75,112.18000030517578,116.56999969482422,172.0800018310547,4130.6201171875,12328.509765625,174.58999633789062,113.27999877929688,117.91999816894531,173.57000732421875,4132.7998046875,12347.3798828125,172.1699981689453,110.48999786376953,114.41000366210938,166.7899932861328,4109.2900390625,12255.4404296875,173.85000610351562,111.02999877929688,115.4000015258789,168.6999969482422,4132.240234375,12321.259765625,49514700,74924800,78900000,103889900,3752900000,4489490000
2023-05-12,172.3372802734375,110.26000213623047,117.51000213623047,167.97999572753906,4124.080078125,12284.740234375,172.57000732421875,110.26000213623047,117.51000213623047,167.97999572753906,4124.080078125,12284.740234375,174.05999755859375,112.63999938964844,118.02999877929688,177.3800048828125,4143.740234375,12364.650390625,171.0,109.31999969482422,116.11000061035156,167.22999572753906,4099.1201171875,12209.580078125,173.6199951171875,112.16000366210938,116.68000030517578,176.07000732421875,4138.5400390625,12350.51953125,45497800,49810100,41073800,157577100,3533740000,4170000000
